pack_id,pack_name,pack_round_type,pack_sort_order,question_id,question_round_type,answer_type,question_text,option_a,option_b,option_c,option_d,answer_index,answer_text,accepted_answers,explanation,audio_path,image_path
disney-260215,Disney Musicals,general,9999,disney-260215-179,general,mcq,"In Tarzan, who is Tarzan’s adoptive mother?",Kala,Kerchak,Jane,Terk,0,null,null,Kala is Tarzan’s adoptive mother.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-180,general,mcq,"In Tarzan, what is the name of the human woman Tarzan falls in love with?",Jane,Belle,Ariel,Pocahontas,0,null,null,Tarzan falls in love with Jane.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-181,audio,mcq,Audio (Disney film): Identify the song from this clip.,Circle of Life,Arabian Nights,Under the Sea,Let It Go,0,null,null,"Use a recognisable chorus from ""Circle of Life"" (The Lion King).",2026-02-24/disney-audio-001.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-182,audio,mcq,Audio (Disney film): Identify the song from this clip.,A Whole New World,Beauty and the Beast,Go the Distance,Reflection,0,null,null,"Use the chorus of ""A Whole New World"" (Aladdin).",2026-02-24/disney-audio-002.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-183,audio,mcq,Audio (Disney film): Identify the song from this clip.,Part of Your World,How Far I’ll Go,Let It Go,Colours of the Wind,0,null,null,"Use a clear verse or chorus from ""Part of Your World"" (The Little Mermaid).",2026-02-24/disney-audio-003.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-184,audio,mcq,Audio (Disney film): Identify the song from this clip.,You’re Welcome,Friends on the Other Side,I Just Can’t Wait to Be King,Zero to Hero,0,null,null,"Use a clear chorus from ""You’re Welcome"" (Moana).",2026-02-24/disney-audio-004.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-185,audio,mcq,Audio (Disney film): Identify the song from this clip.,Let It Go,Into the Unknown,Show Yourself,Love Is an Open Door,0,null,null,"Use the main chorus from ""Let It Go"" (Frozen).",2026-02-24/disney-audio-005.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-186,audio,mcq,Audio (Disney film): Identify the song from this clip.,Go the Distance,Arabian Nights,Beauty and the Beast,Remember Me,0,null,null,"Use a clear chorus from ""Go the Distance"" (Hercules).",2026-02-24/disney-audio-006.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-187,audio,mcq,Audio (Disney film): Identify the song from this clip.,Reflection,Surface Pressure,Colours of the Wind,Almost There,0,null,null,"Use the chorus from ""Reflection"" (Mulan).",2026-02-24/disney-audio-007.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-188,audio,mcq,Audio (Disney film): Identify the song from this clip.,We Don’t Talk About Bruno,Remember Me,Into the Unknown,How Far I’ll Go,0,null,null,"Use the main hook from ""We Don’t Talk About Bruno"" (Encanto).",2026-02-24/disney-audio-008.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-189,audio,mcq,Audio (Disney film): Identify the song from this clip.,Remember Me,Beauty and the Beast,A Whole New World,Circle of Life,0,null,null,"Use the chorus from ""Remember Me"" (Coco).",2026-02-24/disney-audio-009.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-190,audio,mcq,Audio (Disney stage): Identify the song from this clip.,Friend Like Me,King of New York,Shadowland,Monster,1,null,null,"Use a clear clip from ""King of New York"" (Newsies stage).",2026-02-24/disney-audio-010.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-191,picture,mcq,Picture (Disney stage): Which show is this poster for?,Aladdin,Newsies,Frozen,The Lion King,0,null,null,Use official stage poster artwork for Disney’s Aladdin.,null,2026-02-24/disney-image-001.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-192,picture,mcq,Picture (Disney stage): Which show is this poster for?,The Lion King,Beauty and the Beast,Aida,Tarzan,0,null,null,Use official stage poster artwork for The Lion King.,null,2026-02-24/disney-image-002.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-193,picture,mcq,Picture (Disney stage): Which show is this poster for?,Frozen,Aladdin,The Little Mermaid,Newsies,0,null,null,Use official stage poster artwork for Frozen.,null,2026-02-24/disney-image-003.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-194,picture,mcq,Picture (Disney stage): Which show is this poster for?,Newsies,Tarzan,Aida,The Hunchback of Notre Dame,0,null,null,Use official stage poster artwork for Newsies.,null,2026-02-24/disney-image-004.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-195,picture,mcq,Picture (Disney stage): Which show is this poster for?,Aida,The Lion King,Aladdin,Beauty and the Beast,0,null,null,Use official stage poster artwork for Disney’s Aida.,null,2026-02-24/disney-image-005.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-196,picture,mcq,Picture (Disney film): Which film is this still from?,Encanto,Coco,Frozen,Moana,0,null,null,Use a clear film still featuring the Madrigal family design style.,null,2026-02-24/disney-image-006.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-197,picture,mcq,Picture (Disney film): Which film is this still from?,Moana,The Little Mermaid,Mulan,Tangled,0,null,null,Use a clear still showing Moana and the ocean setting.,null,2026-02-24/disney-image-007.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-198,picture,mcq,Picture (Disney film): Which film is this still from?,The Little Mermaid,Beauty and the Beast,Aladdin,Pocahontas,0,null,null,Use a clear still showing Ariel’s distinctive red hair and underwater palette.,null,2026-02-24/disney-image-008.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-199,picture,mcq,Picture (Disney film): Which film is this still from?,The Lion King,Tarzan,Hercules,Mulan,0,null,null,Use a still showing Simba and the Pride Lands palette.,null,2026-02-24/disney-image-009.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-200,picture,mcq,Picture (Disney film): Which film is this still from?,Tangled,Frozen,Encanto,Cinderella (1950),0,null,null,Use a still showing Rapunzel’s long hair and lantern imagery.,null,2026-02-24/disney-image-010.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-201,general,mcq,"In The Little Mermaid (stage musical), which character sings the song The World Above?",Ariel,Prince Eric,King Triton,Sebastian,1,null,null,Prince Eric sings The World Above in the stage musical.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-202,general,mcq,"In Beauty and the Beast (stage musical), which song was added to expand the enchanted objects’ story?",Human Again,Be Our Guest,Something There,Belle (Reprise),0,null,null,"Human Again was added for the stage version, giving the enchanted objects a full ensemble number.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-203,general,mcq,"In The Lion King (stage musical), which character sings Endless Night?",Simba,Nala,Mufasa,Zazu,0,null,null,Endless Night is Simba’s solo in the stage musical.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-204,general,mcq,"In Newsies (stage musical), which song is the act-one finale that rallies the newsies?",Seize the Day,King of New York,Once and for All,The World Will Know,0,null,null,Seize the Day closes Act 1 in the stage musical.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-205,general,mcq,"In Mary Poppins (stage musical), which character sings Practically Perfect?",Mary Poppins,Bert,George Banks,Winifred Banks,0,null,null,Mary Poppins sings Practically Perfect in the stage musical.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-206,general,mcq,"In Mary Poppins (stage musical), which song introduces the nanny’s arrival with the Banks children?",Jolly Holiday,Chim Chim Cher-ee,A Spoonful of Sugar,Practically Perfect,2,null,null,A Spoonful of Sugar is the key early number with Mary and the children.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-207,general,mcq,"In Aida (stage musical), which song is Radames’s act-one solo about duty and desire?",Fortune Favors the Brave,Enchantment Passing Through,My Strongest Suit,Elaborate Lives,3,null,null,Elaborate Lives is Radames’s Act 1 solo about the life he is expected to lead.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-208,general,mcq,"In Aida (stage musical), which character sings My Strongest Suit?",Aida,Amneris,Radames,Zoser,1,null,null,Amneris leads My Strongest Suit.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-209,general,mcq,"In The Hunchback of Notre Dame (stage musical), which character sings Made of Stone?",Frollo,Quasimodo,Phoebus,Clopin,0,null,null,Made of Stone is Frollo’s song in the stage musical.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-210,general,mcq,"In Tarzan (stage musical), which character sings You’ll Be in My Heart?",Tarzan,Kala,Jane,Kerchak,1,null,null,Kala sings You’ll Be in My Heart in the stage musical.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-211,general,mcq,"In Encanto, which character sings What Else Can I Do?",Luisa,Isabela,Mirabel,Pepa,1,null,null,Isabela sings What Else Can I Do? with Mirabel.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-212,general,mcq,"In Encanto, which character sings Waiting on a Miracle?",Mirabel,Isabela,Luisa,Abuela Alma,0,null,null,Mirabel sings Waiting on a Miracle.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-213,general,mcq,"In The Princess and the Frog, which song is Dr Facilier’s villain number?",Friends on the Other Side,Dig a Little Deeper,Almost There,Down in New Orleans,0,null,null,Friends on the Other Side is Dr Facilier’s villain song.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-214,general,mcq,"In Mulan, which song accompanies the training montage?",I’ll Make a Man Out of You,Reflection,A Girl Worth Fighting For,Honor to Us All,0,null,null,I’ll Make a Man Out of You plays during training.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-215,general,mcq,"In Hercules, which character sings I Won’t Say (I’m in Love)?",Megara,Hercules,Phil,The Muses,0,null,null,"Megara sings I Won’t Say (I’m in Love), with the Muses backing her.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-216,general,mcq,"In The Lion King (1994 film), which song includes the lyric about a ‘king’s time as ruler rises and falls like the sun’?",Circle of Life,Be Prepared,Hakuna Matata,Can You Feel the Love Tonight,0,null,null,Circle of Life sets up the story’s theme of the cycle of life.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-217,general,mcq,"In Aladdin (1992 film), which character sings Prince Ali?",The Genie,Aladdin,Jafar,Iago,0,null,null,The Genie leads the showpiece Prince Ali.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-218,general,mcq,"In Beauty and the Beast (1991 film), which character sings Be Our Guest?",Lumière,Cogsworth,Mrs Potts,The Beast,0,null,null,Lumière leads Be Our Guest.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-219,general,mcq,"In The Little Mermaid (1989 film), which character sings Poor Unfortunate Souls?",Ursula,Ariel,Sebastian,Scuttle,0,null,null,Ursula sings Poor Unfortunate Souls.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-220,general,mcq,"In Moana, what is the name of Moana’s island?",Motunui,Mata Nui,Te Fiti,Lalotai,0,null,null,Moana is the chief’s daughter of Motunui.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-221,audio,mcq,Audio (Disney film): Identify the song from this clip.,Be Our Guest,Poor Unfortunate Souls,Prince Ali,Colours of the Wind,1,null,null,"Use the chorus from Poor Unfortunate Souls (The Little Mermaid), 8 to 15 seconds.",2026-02-24/disney-audio-011.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-222,audio,mcq,Audio (Disney film): Identify the song from this clip.,I’ll Make a Man Out of You,Go the Distance,Almost There,Surface Pressure,0,null,null,"Use the training-chant hook from I’ll Make a Man Out of You (Mulan), 8 to 15 seconds.",2026-02-24/disney-audio-012.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-223,audio,mcq,Audio (Disney film): Identify the song from this clip.,I Won’t Say (I’m in Love),A Whole New World,Part of Your World,Requiem,0,null,null,"Use the main chorus from I Won’t Say (I’m in Love) (Hercules), 8 to 15 seconds.",2026-02-24/disney-audio-013.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-224,audio,mcq,Audio (Disney film): Identify the song from this clip.,Almost There,Dig a Little Deeper,Friends on the Other Side,Down in New Orleans,0,null,null,"Use the chorus from Almost There (The Princess and the Frog), 8 to 15 seconds.",2026-02-24/disney-audio-014.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-225,audio,mcq,Audio (Disney film): Identify the song from this clip.,Be Prepared,Circle of Life,Hakuna Matata,Prince Ali,0,null,null,"Use the main chorus from Be Prepared (The Lion King), 8 to 15 seconds.",2026-02-24/disney-audio-015.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-226,audio,mcq,Audio (Disney film): Identify the song from this clip.,Once Upon a Dream,A Dream Is a Wish Your Heart Makes,Bibbidi-Bobbidi-Boo,When You Wish Upon a Star,2,null,null,"Use the hook from Bibbidi-Bobbidi-Boo (Cinderella), 8 to 15 seconds.",2026-02-24/disney-audio-016.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-227,audio,mcq,Audio (Disney film): Identify the song from this clip.,How Far I’ll Go,You’re Welcome,Shiny,We Know the Way,2,null,null,"Use the chorus from Shiny (Moana), 8 to 15 seconds.",2026-02-24/disney-audio-017.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-228,audio,mcq,Audio (Disney film): Identify the song from this clip.,Hakuna Matata,I Just Can’t Wait to Be King,Can You Feel the Love Tonight,He Lives in You,1,null,null,"Use a recognisable section from I Just Can’t Wait to Be King (The Lion King), 8 to 15 seconds.",2026-02-24/disney-audio-018.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-229,audio,mcq,Audio (Disney stage): Identify the song from this clip.,Proud of Your Boy,Seize the Day,Human Again,Endless Night,1,null,null,"Use a clear chorus from Seize the Day (Newsies stage), 8 to 15 seconds.",2026-02-24/disney-audio-019.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-230,audio,mcq,Audio (Disney stage): Identify the song from this clip.,If Only,These Palace Walls,Shadowland,Monster,2,null,null,"Use a recognisable excerpt from Shadowland (The Lion King stage), 8 to 15 seconds.",2026-02-24/disney-audio-020.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-231,audio,mcq,Audio (Disney stage): Identify the song from this clip.,Practically Perfect,Supercalifragilisticexpialidocious,Step in Time,A Spoonful of Sugar,3,null,null,"Use a recognisable chorus from A Spoonful of Sugar (Mary Poppins stage or film), 8 to 15 seconds.",2026-02-24/disney-audio-021.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-232,audio,mcq,Audio (Disney film): Identify the song from this clip.,Friends on the Other Side,Dig a Little Deeper,Zero to Hero,Be Our Guest,0,null,null,"Use the hook from Friends on the Other Side (The Princess and the Frog), 8 to 15 seconds.",2026-02-24/disney-audio-022.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-233,audio,mcq,Audio (Disney film): Identify the song from this clip.,When You Wish Upon a Star,Once Upon a Dream,Circle of Life,Go the Distance,0,null,null,"Use a clean chorus excerpt from When You Wish Upon a Star (Pinocchio), 8 to 15 seconds.",2026-02-24/disney-audio-023.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-234,audio,mcq,Audio (Disney film): Identify the song from this clip.,Under the Sea,Kiss the Girl,Part of Your World,Poor Unfortunate Souls,1,null,null,"Use a recognisable chorus excerpt from Kiss the Girl (The Little Mermaid), 8 to 15 seconds.",2026-02-24/disney-audio-024.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-235,audio,mcq,Audio (Disney stage): Identify the song from this clip.,Made of Stone,Out There,Hellfire,God Help the Outcasts,1,null,null,"Use a clear excerpt from Out There (The Hunchback of Notre Dame stage), 8 to 15 seconds.",2026-02-24/disney-audio-025.mp3,null
disney-260215,Disney Musicals,general,9999,disney-260215-236,picture,mcq,Picture (Disney film): Which film is this still from?,Beauty and the Beast,The Little Mermaid,Aladdin,Tangled,2,null,null,"Use a clear still showing Aladdin and Jasmine on the magic carpet, or the distinctive Agrabah palette.",null,2026-02-24/disney-image-011.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-237,picture,mcq,Picture (Disney film): Which film is this still from?,Mulan,Pocahontas,Brave,Frozen,0,null,null,"Use a clear still showing Mulan in armour or with Mushu, and the visual style of the animated film.",null,2026-02-24/disney-image-012.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-238,picture,mcq,Picture (Disney film): Which film is this still from?,The Princess and the Frog,Coco,Encanto,Moana,0,null,null,"Use a clear still showing Tiana and the New Orleans palette, or Dr Facilier’s visual style.",null,2026-02-24/disney-image-013.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-239,picture,mcq,Picture (Disney film): Which film is this still from?,Hercules,The Lion King,Tarzan,Aladdin,0,null,null,"Use a clear still showing the Greek-inspired design of Hercules, such as the Muses or Mount Olympus.",null,2026-02-24/disney-image-014.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-240,picture,mcq,Picture (Disney film): Which film is this still from?,Beauty and the Beast,Sleeping Beauty,Cinderella (1950),Snow White and the Seven Dwarfs,1,null,null,Use a clear still showing Aurora and the pastel medieval style of Sleeping Beauty.,null,2026-02-24/disney-image-015.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-241,picture,mcq,Picture (Disney film): Which film is this still from?,Pinocchio,Dumbo,Bambi,Peter Pan,0,null,null,Use a clear still showing Pinocchio or Jiminy Cricket and the classic 1940 animation style.,null,2026-02-24/disney-image-016.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-242,picture,mcq,Picture (Disney film): Which film is this still from?,Coco,Encanto,Ratatouille,Moana,2,null,null,Use a clear still showing Remy or the Paris kitchen look from Ratatouille.,null,2026-02-24/disney-image-017.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-243,picture,mcq,Picture (Disney film): Which film is this still from?,Toy Story,Cars,"Monsters, Inc.",Up,2,null,null,"Use a clear still showing Sulley and Mike, or the Monstropolis factory setting.",null,2026-02-24/disney-image-018.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-244,picture,mcq,Picture (Disney film): Which film is this still from?,Toy Story,Cars,Coco,Up,1,null,null,Use a clear still showing Lightning McQueen or Radiator Springs.,null,2026-02-24/disney-image-019.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-245,picture,mcq,Picture (Disney film): Which film is this still from?,Up,Ratatouille,Toy Story,Coco,0,null,null,"Use a clear still showing the house with balloons, or Carl and Russell.",null,2026-02-24/disney-image-020.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-246,picture,mcq,Picture (Disney stage): Which show is this production photo from?,Mary Poppins,Frozen,Beauty and the Beast,Aladdin,0,null,null,Use a production still with Mary’s costume silhouette or chimney sweep staging to signal Mary Poppins.,null,2026-02-24/disney-image-021.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-247,picture,mcq,Picture (Disney stage): Which show is this production photo from?,The Hunchback of Notre Dame,The Lion King,Aida,Newsies,0,null,null,"Use a production still that clearly shows Notre Dame imagery, gothic arches, or the cathedral setting.",null,2026-02-24/disney-image-022.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-248,picture,mcq,Picture (Disney stage): Which show is this production photo from?,Tarzan,Aladdin,Beauty and the Beast,Frozen,0,null,null,Use a production still with vines or jungle staging that clearly signals Tarzan.,null,2026-02-24/disney-image-023.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-249,picture,mcq,Picture (Disney stage): Which show is this production photo from?,Aida,The Lion King,Frozen,Newsies,0,null,null,Use a production still showing Egyptian design motifs or Aida’s central costuming.,null,2026-02-24/disney-image-024.jpg
disney-260215,Disney Musicals,general,9999,disney-260215-250,picture,mcq,Picture (Disney stage): Which show is this production photo from?,Aladdin,The Lion King,Beauty and the Beast,Frozen,2,null,null,Use a production still showing the enchanted objects or ballroom look that signals Beauty and the Beast.,null,2026-02-24/disney-image-025.jpg
modern-260215,Modern Musicals,mixed,9999,modern-260215-001,general,mcq,Which musical is subtitled 'The Untold Story of the Witches of Oz'?,Frozen,Matilda the Musical,Heathers: The Musical,Wicked,3,null,null,Wicked's full title is 'Wicked: The Untold Story of the Witches of Oz'.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-002,general,mcq,Which musical follows the life of Alexander Hamilton through rap and sung-through storytelling?,The Book of Mormon,Come From Away,Hamilton,Dear Evan Hansen,2,null,null,"Hamilton is a biographical musical about Alexander Hamilton, written by Lin-Manuel Miranda.",null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-003,general,mcq,"In Six, the wives of Henry VIII present their stories in what style?",A courtroom drama,A backstage rehearsal,A Victorian operetta,A pop-concert competition,3,null,null,Six frames the six queens as pop stars competing in a concert format.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-004,general,mcq,"In The Book of Mormon, the main characters are missionaries of which church?",The Church of England,The Catholic Church,The Church of Jesus Christ of Latter-day Saints,The Salvation Army,2,null,null,"The show follows Mormon missionaries, formally the Church of Jesus Christ of Latter-day Saints.",null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-005,general,mcq,"In Matilda the Musical, what is the name of the terrifying headteacher?",Miss Honey,Mrs Wormwood,Madame Morrible,Miss Trunchbull,3,null,null,Miss Trunchbull runs Matilda's school with fear and cruelty.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-006,general,mcq,Dear Evan Hansen begins with a letter that Evan writes addressed to whom?,His mother,Zoe Murphy,Connor Murphy,Himself,3,null,null,Evan writes a letter to himself that starts with the words 'Dear Evan Hansen'.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-007,general,mcq,Come From Away is set in which Newfoundland town that welcomed diverted planes after 9/11?,St John's,Halifax,Gander,St Andrews,2,null,null,"The musical focuses on Gander, Newfoundland, and the people who hosted stranded passengers.",null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-008,general,mcq,Everybody's Talking About Jamie is inspired by which TV documentary?,Paris Is Burning,Drag Race UK,Jamie: Drag Queen at 16,The Queen of Versailles,2,null,null,The musical was inspired by the 2011 documentary 'Jamie: Drag Queen at 16'.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-009,general,mcq,"In Kinky Boots, Charlie inherits what type of business?",A shoe factory,A theatre,A record shop,A bakery,0,null,null,Charlie takes over a struggling shoe factory and reinvents it with high-heeled boots.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-010,general,mcq,Tina: The Tina Turner Musical tells the story of which performer?,Madonna,Whitney Houston,Tina Turner,Dolly Parton,2,null,null,The show is a biography musical about the life and career of Tina Turner.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-011,general,mcq,Moulin Rouge! The Musical is set in which part of Paris?,La Défense,Le Marais,Saint-Germain-des-Prés,Montmartre,3,null,null,"The story centres on the Moulin Rouge in Montmartre, Paris.",null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-012,general,mcq,"In Back to the Future: The Musical, time travel happens in which car model?",A Volkswagen Beetle,A Mini Cooper,A Mustang,A DeLorean,3,null,null,The story uses Doc Brown's DeLorean time machine from the film.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-013,general,mcq,Operation Mincemeat is based on a WWII deception plan run by which country?,Germany,The United States,The United Kingdom,France,2,null,null,The real Operation Mincemeat was a British deception plan during WWII.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-014,general,mcq,Heathers: The Musical is based on a film released in which decade?,The 1960s,The 1990s,The 1950s,The 1980s,3,null,null,Heathers is adapted from the 1989 film 'Heathers'.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-015,general,mcq,Waitress is based on a film written and directed by which filmmaker?,Adrienne Shelly,Greta Gerwig,Sofia Coppola,Nora Ephron,0,null,null,Waitress began as the 2007 film written and directed by Adrienne Shelly.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-016,general,mcq,"In Frozen, what is the name of the snowman who dreams of summer?",Hans,Olaf,Kristoff,Sven,1,null,null,Olaf is the living snowman created by Elsa's magic.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-017,general,mcq,"In Aladdin, what object does Aladdin use to summon the Genie?",A magic mirror,A magic carpet,A magic ring,A magic lamp,3,null,null,Aladdin releases the Genie by rubbing a magic lamp.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-018,general,mcq,The Prince of Egypt musical retells a story from which biblical book?,Genesis,Revelation,Exodus,Leviticus,2,null,null,The story of Moses and the Exodus forms the core of The Prince of Egypt.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-019,general,mcq,Who directed the original West End production of Charlie and the Chocolate Factory (2013)?,Jamie Lloyd,Trevor Nunn,Matthew Warchus,Sam Mendes,3,null,null,The West End premiere at Theatre Royal Drury Lane was directed by Sam Mendes.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-020,general,mcq,Who wrote the music for Billy Elliot the Musical?,Elton John,Andrew Lloyd Webber,Jason Robert Brown,Stephen Schwartz,0,null,null,"Billy Elliot's score is by Elton John, with book and lyrics by Lee Hall.",null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-021,general,mcq,Jersey Boys tells the story of which band?,The Four Seasons,ABBA,The Drifters,Queen,0,null,null,"Jersey Boys dramatises the formation, success, and breakup of The Four Seasons.",null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-022,general,mcq,We Will Rock You is a jukebox musical built around songs by which band?,Queen,Oasis,The Beatles,Take That,0,null,null,"We Will Rock You uses the songs of Queen, with a book by Ben Elton.",null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-023,general,mcq,Bat Out of Hell: The Musical is built around songs by which composer-songwriter?,Max Martin,Lin-Manuel Miranda,Tim Minchin,Jim Steinman,3,null,null,"Bat Out of Hell uses songs written by Jim Steinman, best known through Meat Loaf's albums.",null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-024,general,mcq,Next to Normal has music by which composer?,Jeanine Tesori,Alan Menken,Tom Kitt,Stephen Schwartz,2,null,null,Next to Normal features music by Tom Kitt and book/lyrics by Brian Yorkey.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-025,general,mcq,& Juliet reimagines which Shakespeare play by changing Juliet's fate?,Macbeth,Romeo and Juliet,Hamlet,Twelfth Night,1,null,null,& Juliet plays with the ending of Romeo and Juliet so Juliet survives.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-026,general,mcq,"In Hamilton, who sings the song 'Wait for It'?",Alexander Hamilton,Thomas Jefferson,Aaron Burr,George Washington,2,null,null,‘Wait for It' is Aaron Burr's signature number in Hamilton.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-027,general,mcq,"In Wicked, what is unusual about Elphaba's appearance from the start?",She is invisible,She cannot speak,She has wings,She has green skin,3,null,null,Elphaba is treated as an outsider because her skin is green.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-028,general,mcq,"In The Book of Mormon, what title do the two lead missionaries use before their surnames?",Reverend,Brother,Elder,Father,2,null,null,"Mormon missionaries in the show are addressed as Elders (for example, Elder Price).",null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-029,general,mcq,"In Matilda the Musical, what is the name of Matilda's supportive teacher?",Mrs Wormwood,Miss Trunchbull,Miss Honey,Mrs Phelps,2,null,null,Miss Honey recognises Matilda's gifts and tries to protect her.,null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-030,general,mcq,"In Come From Away, about how many passengers were stranded in Gander after the planes diverted?","About 7,000",About 700,"About 70,000","About 1,700",0,null,null,"The show references roughly 7,000 stranded passengers from 38 diverted planes.",null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-031,general,mcq,Who wrote the book (script) for Dear Evan Hansen?,Brian Yorkey,Steven Levenson,Lee Hall,David West Read,1,null,null,"Steven Levenson wrote the book for Dear Evan Hansen, with music and lyrics by Benj Pasek and Justin Paul.",null,null
modern-260215,Modern Musicals,mixed,9999,modern-260215-032,general,mcq,"In Everybody's Talking About Jamie, Jamie dreams of going to which school event as a drag queen?",Prom,Prizegiving,Parents' Evening,Sports Day,0,null,null,The story builds towards Jamie going to prom as his true self.,null,null
